0|E3|1176|RESERVED|RESERVED|1|525|2017-05-29T00:00:00Z|-1
0|E3|1177|RESERVED|RESERVED|3|525|2017-06-21T00:00:00Z|-1
0|E3|1178|STA CRUZ 1 - MAGARAO|Talidtid, Canaman, Camarines Sur|3|524|2017-06-28T00:00:00Z|6
0|E3|1179|RESERVED|RESERVED|4|525|2017-07-05T00:00:00Z|-1
0|E3|118|STO. NIñO|STO. NIñO CALABANGA CAM. SUR|4|503|2015-03-27T00:00:00Z|67
0|E3|1180|SAN FRANCISCO BOMBON|San Roque, Bombon, Camarines Sur|4|524|2017-07-13T00:00:00Z|15
0|E3|1181|IRAYANG SULONG|IRAYANG SULONG, MINALABAC, CAMS SUR|3|512|2017-07-13T00:00:00Z|16
0|E3|1182|RESERVED|RESERVED|2|525|2017-07-17T00:00:00Z|-1
0|E3|1183|RESERVED|RESERVED|3|525|2017-07-19T00:00:00Z|-1
0|E3|1184|COMAGUINGKING|Comaguingking, Calabanga, Camarines Sur|2|502|2017-07-28T00:00:00Z|17
0|E3|1185|SAN ANTONIO 3 - MAGARAO|San Antonio, Magarao, Camarines Sur|5|524|2017-07-25T00:00:00Z|15
0|E3|1186|BENTENG HARONG|San Francisco, Bombon, Camarines Sur|4|524|2017-08-03T00:00:00Z|52
0|E3|1187|RESERVED|RESERVED|1|525|2017-07-31T00:00:00Z|-1
0|E3|1188|RESERVED|RESERVED|2|525|2017-08-08T00:00:00Z|-1
0|E3|1189|RESERVED|RESERVED|1|525|2017-08-07T00:00:00Z|-1
0|E3|119|RESERVED|RESERVED|1|501|2015-03-30T00:00:00Z|-1
0|E3|1190|RESERVED|RESERVED|3|525|2017-08-09T00:00:00Z|-1
0|E3|1191|INARIHAN 1|Carolina, Naga City, Camarines Sur|2|512|2017-08-10T00:00:00Z|16
0|E3|1192|TALIDTID|Talidtid, Canaman, Camarines Sur|3|524|2017-08-09T00:00:00Z|55
0|E3|1193|RESERVED|RESERVED|4|501|2017-08-17T00:00:00Z|-1
0|E3|1194|SAN JUAN - Magarao|San Juan, Magarao, Camarines Sur|5|524|2017-08-21T00:00:00Z|1
0|E3|1195|RESERVED|RESERVED|3|525|2017-08-30T00:00:00Z|-1
0|E3|1196|Burabod - San Antonio |San Antonio, Bombon, Camarines Sur|2|524|2017-09-26T00:00:00Z|52
0|E3|1197|BAGUMBAYAN|Bagumbayan sur, Naga City Cam Sur|3|512|2017-10-05T00:00:00Z|9
0|E3|1198|RESERVED|RESERVED|4|501|2017-10-05T00:00:00Z|-1
0|E3|1199|TABOG|Sitio Tabog, Magarao, Cams Sur|1|524|2017-10-09T00:00:00Z|1
0|E3|12|RESERVED|RESERVED|5|501|2014-08-27T00:00:00Z|-1
0|E3|120|SAN LORENZO|San Lorenzo Minalabac Cam. Sur|5|512|2015-03-31T00:00:00Z|36
0|E3|1200|SAN VICENTE - MAGARAO|San Vicente, Bombon, Camarines Sur|4|524|2017-10-19T00:00:00Z|1
0|E3|1201|Tug-ayan|Tug-ayan comaguingking, cal. cam. sur|2|502|2017-10-25T00:00:00Z|17
0|E3|1202|Bigong |Bigong, Pagatpat, Calabanga, Cam. Sur|2|524|2017-10-24T00:00:00Z|15
0|E3|1203|SAN MIGUEL - MAGARAO|San Isidro, Magarao, Camarines Sur|5|524|2017-10-30T00:00:00Z|1
0|E3|1204|Carolina 4|Z 1 Carolina , Naga City, Camarines Sur|4|512|2017-11-09T00:00:00Z|9
0|E3|1205|RESERVED|RESERVED|1|525|2017-11-13T00:00:00Z|-1
0|E3|1206|Sitio Sta Cruz|Bombon, Camarines Sur|5|524|2017-12-08T00:00:00Z|15
0|E3|1207|PACOL 5|Pacol, Naga City, Camarines Sur|3|512|2017-12-15T00:00:00Z|16
0|E3|1208|Balatas 2|Balatas, Naga City, Camarines Sur|5|500|2017-12-15T00:00:00Z|9
0|E3|1209|SAN FELIPE 3|San Felipe, Naga City, Camarines Sur|5|500|2018-01-05T00:00:00Z|45
